continent,country,cases,stringency_index,population,aged_65_older,aged_70_older,diabetes_prevalence,hospital_beds_per_thousand,week,measure,constraints
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Healthcare and public health capacity,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,"Case identification, contact tracing and related measures",0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,23.047,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Healthcare and public health capacity,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,"Case identification, contact tracing and related measures",0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Resource allocation,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Social distancing,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Risk communication,0
Europe,Portugal,25.498,82.41,10196707,21.502,14.924,9.85,3.39,12,Travel restriction,1
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,31.383,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,45.113,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,29.617,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,62.079,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,53.841,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,71.003,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Healthcare and public health capacity,0
Europe,Portugal,88.46,82.41,10196707,21.502,14.924,9.85,3.39,13,Resource allocation,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,77.672,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,43.74,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,101.503,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,79.241,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,76.789,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,83.556,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Resource allocation,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,Healthcare and public health capacity,0
Europe,Portugal,62.569,82.41,10196707,21.502,14.924,9.85,3.39,14,"Case identification, contact tracing and related measures",0
Europe,Portugal,73.945,82.41,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,73.945,82.41,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,73.945,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,73.945,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,44.328,82.41,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,44.328,82.41,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,44.328,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,44.328,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,69.826,82.41,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,69.826,82.41,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,69.826,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,69.826,82.41,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,68.552,87.96,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,68.552,87.96,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,68.552,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,68.552,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,79.928,87.96,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,79.928,87.96,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,79.928,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,79.928,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,148.675,87.96,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,148.675,87.96,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,148.675,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,148.675,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,50.507,87.96,10196707,21.502,14.924,9.85,3.39,15,Risk communication,0
Europe,Portugal,50.507,87.96,10196707,21.502,14.924,9.85,3.39,15,Healthcare and public health capacity,0
Europe,Portugal,50.507,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,50.507,87.96,10196707,21.502,14.924,9.85,3.39,15,Travel restriction,1
Europe,Portugal,58.646,87.96,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,58.646,87.96,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,58.646,87.96,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,58.646,87.96,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,34.227,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,34.227,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,34.227,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,34.227,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,50.408,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,50.408,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,50.408,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,50.408,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,63.06,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,63.06,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,63.06,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,63.06,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,73.553,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,73.553,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,73.553,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,73.553,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,17.751,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,17.751,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,17.751,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,17.751,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,65.021,82.41,10196707,21.502,14.924,9.85,3.39,16,Social distancing,1
Europe,Portugal,65.021,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,65.021,82.41,10196707,21.502,14.924,9.85,3.39,16,Travel restriction,1
Europe,Portugal,65.021,82.41,10196707,21.502,14.924,9.85,3.39,16,Resource allocation,0
Europe,Portugal,51.095,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,51.095,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,64.433,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,64.433,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,50.605,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,50.605,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,59.137,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,59.137,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,36.384,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,36.384,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,90.029,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,90.029,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,40.405,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,40.405,82.41,10196707,21.502,14.924,9.85,3.39,17,Risk communication,0
Europe,Portugal,15.986,82.41,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,15.986,82.41,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,29.225,82.41,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,29.225,82.41,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,17.653,82.41,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,17.653,82.41,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,36.09,82.41,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,36.09,82.41,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,28.931,87.96,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,28.931,87.96,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,35.698,87.96,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,35.698,87.96,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,15.789,87.96,10196707,21.502,14.924,9.85,3.39,18,Travel restriction,1
Europe,Portugal,15.789,87.96,10196707,21.502,14.924,9.85,3.39,18,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Resource allocation,0
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,32.756,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Resource allocation,0
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,0.0,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Resource allocation,0
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,17.457,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Resource allocation,0
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Returning to normal life,-1
Europe,Portugal,47.074,75.0,10196707,21.502,14.924,9.85,3.39,19,Healthcare and public health capacity,0
